195;226;123;175;land;false;forest;1
196;172;187;234;land;false;forest;1
197;201;247;123;land;false;hills;1
198;109;241;206;land;true;forest;1
199;248;183;169;land;true;plains;1
200;176;133;226;land;false;plains;1
201;202;94;211;land;false;plains;1
202;217;238;127;land;false;mountain;1
203;229;138;176;land;false;desert;1
204;178;171;186;land;false;forest;1
205;177;248;174;land;false;plains;1
206;253;160;151;land;false;plains;1
207;129;201;176;land;false;plains;1
208;192;173;235;land;false;mountain;1
209;240;210;239;land;false;hills;1
210;241;109;165;land;false;plains;1
211;233;132;167;land;false;hills;1
212;238;189;81;land;true;plains;1
213;210;91;213;land;false;desert;1
214;91;227;226;land;true;plains;1
215;178;103;222;land;false;plains;1
216;165;153;237;land;false;mountain;1
217;226;157;178;land;false;plains;1
218;229;86;214;land;false;forest;1
219;243;235;243;land;false;forest;1
220;196;199;127;land;false;forest;1
221;198;207;134;land;false;forest;1
222;122;182;244;land;true;forest;1
223;210;111;197;land;false;plains;1
224;246;212;154;land;false;forest;1
225;132;179;225;land;false;forest;1
226;252;215;116;land;false;plains;1
227;249;171;220;land;false;hills;1
228;242;198;155;land;false;hills;1
229;200;129;228;land;false;plains;1
230;196;144;183;land;false;plains;1
231;241;208;213;land;false;jungle;1
232;150;146;206;land;false;forest;1
233;108;217;195;land;true;forest;1
234;201;140;192;land;false;plains;1
235;162;236;117;land;false;forest;1
236;131;152;252;land;true;plains;1
237;145;187;204;land;true;jungle;1
238;169;149;248;land;false;forest;1
239;241;228;88;land;true;forest;1
240;195;167;165;land;false;plains;1
241;154;182;244;land;true;jungle;1
242;187;113;230;land;false;forest;1
243;230;66;242;land;false;plains;1
244;154;184;191;land;true;plains;1
245;218;141;187;land;false;forest;1
246;238;143;178;land;false;forest;1
247;234;232;69;land;false;desert;1
248;215;252;38;land;false;forest;1
249;254;120;249;land;false;plains;1
250;223;158;168;land;false;plains;1
251;188;249;103;land;true;mountain;1
252;41;231;252;land;false;plains;1
253;214;162;217;land;false;forest;1
254;183;136;217;land;true;plains;1
255;250;226;80;land;false;hills;1
256;252;116;140;land;true;forest;1
257;227;95;197;land;false;plains;1
258;177;231;134;land;false;plains;1
259;210;150;146;land;true;plains;1
260;88;241;215;land;false;plains;1
261;189;247;92;land;false;desert;1
262;210;199;215;land;false;hills;1
263;210;251;203;land;false;plains;1
264;240;153;224;land;false;plains;1
265;241;202;200;land;false;forest;1
266;217;178;179;land;false;desert;1
267;204;206;151;land;true;forest;1
268;148;127;240;land;false;desert;1
269;212;153;167;land;false;forest;1
270;140;209;193;land;true;plains;1
271;246;216;74;land;false;plains;1
272;180;249;236;land;false;forest;1
273;153;237;114;land;false;forest;1
274;230;143;254;land;false;plains;1
275;107;216;211;land;true;plains;1
276;253;23;253;land;true;plains;1
277;153;184;216;land;false;hills;1
278;223;154;207;land;true;forest;1
279;233;205;250;land;false;forest;1
280;167;195;162;land;false;plains;1
281;254;61;253;land;true;forest;1
282;186;182;242;land;false;forest;1
283;193;190;169;land;false;forest;1
284;227;140;253;land;false;forest;1
285;202;150;195;land;false;desert;1
286;236;169;135;land;false;forest;1
287;136;238;169;land;false;desert;1
288;93;188;226;land;true;plains;1
289;175;189;208;land;false;mountain;1
290;246;233;228;land;false;forest;1
291;216;200;227;land;false;forest;1
292;161;178;228;land;false;plains;1
293;213;188;207;land;false;forest;1
294;154;202;254;land;false;forest;1
295;229;246;115;land;true;plains;1
296;253;50;228;land;false;jungle;1
297;246;232;141;land;true;jungle;1
298;162;223;217;land;true;plains;1
299;206;251;232;land;false;forest;1
300;175;214;193;land;false;plains;1
301;229;222;113;land;false;plains;1
302;180;227;126;land;false;plains;1
303;236;239;116;land;false;marsh;1
304;243;158;235;land;true;plains;1
305;206;204;99;land;false;forest;1
306;172;232;201;land;false;plains;1
307;213;206;122;land;false;desert;1
308;235;251;50;land;false;plains;1
309;106;153;247;land;false;forest;1
310;168;242;237;land;false;forest;1
311;164;203;198;land;true;hills;1
312;203;178;243;land;false;hills;1
313;196;243;141;land;false;plains;1
314;243;224;188;land;false;mountain;1
315;226;250;33;land;false;forest;1
316;251;136;210;land;false;desert;1
317;145;208;151;land;false;forest;1
318;233;180;194;land;false;forest;1
319;150;175;204;land;false;hills;1
320;249;228;238;land;false;desert;1
321;177;215;146;land;true;forest;1
322;106;220;249;land;true;forest;1
323;230;139;202;land;true;forest;1
324;85;250;193;land;false;forest;1
325;247;208;236;land;false;desert;1
326;236;165;249;land;false;hills;1
327;239;87;205;land;false;plains;1
328;223;83;235;land;false;desert;1
329;168;111;222;land;false;plains;1
330;214;239;223;land;false;forest;1
331;241;54;237;land;false;plains;1
332;180;225;231;land;false;desert;1
333;63;212;227;land;false;plains;1
334;244;243;152;land;false;plains;1
335;214;181;231;land;true;plains;1
336;78;230;235;land;true;forest;1
337;79;183;248;land;false;desert;1
338;147;252;151;land;false;forest;1
339;236;183;159;land;false;mountain;1
340;207;201;125;land;false;forest;1
341;232;217;220;land;false;forest;1
342;195;254;247;land;false;forest;1
343;253;237;216;land;false;forest;1
344;188;229;189;land;false;desert;1
345;196;127;242;land;true;plains;1
346;120;175;223;land;true;forest;1
347;252;125;172;land;true;mountain;1
348;243;89;238;land;false;desert;1
349;252;184;200;land;false;forest;1
350;199;237;110;land;false;plains;1
351;209;120;242;land;false;forest;1
352;178;142;248;land;false;desert;1
353;164;157;213;land;true;forest;1
354;149;217;184;land;false;desert;1
355;239;130;159;land;false;mountain;1
356;162;164;247;land;false;desert;1
357;191;223;121;land;false;forest;1
358;214;177;254;land;false;hills;1
359;242;229;47;land;false;plains;1
360;203;236;123;land;false;forest;1
361;116;174;215;land;false;desert;1
362;236;125;242;land;true;mountain;1
363;208;225;72;land;false;plains;1
364;226;193;106;land;false;desert;1
365;162;101;241;land;false;forest;1
366;251;250;84;land;false;plains;1
367;31;239;233;land;false;plains;1
368;109;176;253;land;false;forest;1
369;158;231;161;land;false;hills;1
370;217;201;246;land;false;plains;1
371;204;201;129;land;false;desert;1
372;146;191;238;land;false;hills;1
373;221;183;153;land;true;plains;1
374;209;233;221;land;false;forest;1
375;199;133;245;land;false;plains;1
376;23;250;245;land;false;desert;1
377;238;198;114;land;false;plains;1
378;200;207;235;land;false;plains;1
379;248;198;236;land;false;mountain;1
380;251;123;217;land;true;forest;1
381;218;103;217;land;false;desert;1
382;171;136;254;land;false;desert;1
383;222;135;227;land;true;hills;1
384;210;226;171;land;false;plains;1
385;233;65;226;land;false;forest;1
386;245;164;203;land;false;plains;1
387;241;181;189;land;false;plains;1
388;224;249;82;land;true;forest;1
389;191;163;166;land;false;hills;1
390;229;66;248;land;true;forest;1
391;245;217;251;land;false;forest;1
392;88;250;190;land;false;plains;1
393;223;230;240;land;false;forest;1
394;62;204;249;land;false;plains;1
395;247;194;125;land;false;hills;1
396;191;237;97;land;false;forest;1
397;229;170;157;land;false;desert;1
398;206;177;193;land;false;forest;1
399;89;205;229;land;false;plains;1
400;206;252;100;land;false;forest;1
401;249;174;123;land;true;mountain;1
402;171;147;215;land;false;hills;1
403;246;50;207;land;false;forest;1
404;205;214;145;land;false;forest;1
405;134;160;239;land;false;forest;1
406;217;65;221;land;false;hills;1
407;104;247;155;land;false;forest;1
408;222;195;89;land;false;plains;1
409;253;39;254;land;false;plains;1
410;212;73;246;land;false;hills;1
411;251;110;241;land;false;forest;1
412;193;224;158;land;false;plains;1
413;140;243;120;land;false;hills;1
414;190;161;166;land;false;mountain;1
415;186;142;176;land;false;hills;1
416;188;177;166;land;false;forest;1
417;170;254;141;land;true;forest;1
418;216;197;202;land;false;desert;1
419;105;200;244;land;false;forest;1
420;121;184;217;land;false;desert;1
421;150;196;192;land;false;forest;1
422;230;250;135;land;false;desert;1
423;157;206;150;land;false;plains;1
424;212;191;182;land;true;jungle;1
425;217;170;194;land;false;forest;1
426;244;158;224;land;false;desert;1
427;217;147;213;land;false;plains;1
428;89;230;243;land;false;forest;1
429;219;180;134;land;false;forest;1
430;242;177;134;land;false;forest;1
431;206;246;201;land;true;jungle;1
432;174;251;148;land;false;desert;1
433;167;242;92;land;false;plains;1
434;231;188;190;land;true;plains;1
435;242;124;244;land;false;desert;1
436;149;212;232;land;false;desert;1
437;243;246;181;land;false;desert;1
438;215;83;231;land;false;plains;1
439;251;194;176;land;false;hills;1
440;202;233;175;land;false;forest;1
441;214;244;158;land;false;forest;1
442;149;141;244;land;false;mountain;1
443;238;27;251;land;false;forest;1
444;187;154;220;land;false;plains;1
445;118;235;230;land;true;mountain;1
446;146;164;211;land;false;plains;1
447;105;169;245;land;false;plains;1
448;244;226;130;land;false;hills;1
449;187;214;200;land;true;plains;1
450;137;245;160;land;false;plains;1
451;232;240;211;land;false;plains;1
452;64;249;252;land;true;forest;1
453;171;142;240;land;true;plains;1
454;147;107;253;land;false;hills;1
455;201;252;86;land;true;plains;1
456;151;180;243;land;false;hills;1
457;236;52;215;land;false;forest;1
458;187;253;143;land;false;hills;1
459;247;155;158;land;false;forest;1
460;119;214;241;land;false;plains;1
461;218;194;204;land;false;jungle;1
462;203;187;175;land;false;forest;1
463;190;249;231;land;false;plains;1
464;145;211;162;land;false;forest;1
465;85;228;225;land;false;mountain;1
466;236;177;245;land;true;forest;1
467;233;129;191;land;false;desert;1
468;242;161;176;land;true;hills;1
469;219;160;230;land;false;forest;1
470;253;175;238;land;false;forest;1
471;176;203;184;land;false;desert;1
472;236;228;209;land;false;plains;1
473;183;151;242;land;false;desert;1
474;221;86;205;land;false;mountain;1
475;178;176;225;land;false;forest;1
476;71;241;238;land;false;jungle;1
477;226;205;246;land;false;forest;1
478;210;146;168;land;false;plains;1
479;141;198;218;land;false;plains;1
480;224;234;140;land;false;jungle;1
481;174;117;237;land;false;plains;1
482;117;214;221;land;true;mountain;1
483;250;228;53;land;false;plains;1
484;163;154;189;land;false;hills;1
485;188;201;228;land;false;forest;1
486;252;188;97;land;false;plains;1
487;228;209;159;land;false;forest;1
488;196;154;187;land;true;jungle;1
489;127;188;200;land;false;hills;1
490;236;90;232;land;false;marsh;1
491;250;154;185;land;false;hills;1
492;192;233;96;land;false;plains;1
493;241;207;217;land;false;plains;1
494;119;182;234;land;false;hills;1
495;136;187;247;land;false;plains;1
496;120;204;242;land;false;plains;1
497;64;247;232;land;false;forest;1
498;192;121;236;land;true;forest;1
499;164;250;211;land;false;jungle;1
500;175;158;208;land;false;forest;1
501;131;165;242;land;false;desert;1
502;220;208;226;land;false;plains;1
503;85;211;254;land;false;desert;1
504;248;159;209;land;true;marsh;1
505;249;245;123;land;false;desert;1
506;202;191;209;land;false;hills;1
507;232;145;141;land;false;forest;1
508;184;140;226;land;false;plains;1
509;233;245;71;land;false;forest;1
510;242;212;120;land;true;forest;1
511;180;254;115;land;false;forest;1
512;228;164;115;land;false;forest;1
513;241;189;88;land;false;forest;1
514;157;156;236;land;false;forest;1
515;249;92;176;land;false;plains;1
516;224;144;175;land;true;plains;1
517;245;185;117;land;false;plains;1
518;206;82;252;land;false;forest;1
519;201;134;207;land;false;plains;1
520;208;139;249;land;false;forest;1
521;204;234;222;land;false;forest;1
522;216;180;128;land;false;desert;1
523;250;139;229;land;false;mountain;1
524;93;241;190;land;false;forest;1
525;194;176;228;land;true;mountain;1
526;177;240;122;land;false;jungle;1
527;174;213;247;land;false;hills;1
528;249;248;130;land;false;forest;1
529;205;251;185;land;false;plains;1
530;190;213;183;land;false;plains;1
531;252;192;161;land;true;mountain;1
532;224;91;233;land;true;desert;1
533;200;133;211;land;false;forest;1
534;147;187;253;land;false;plains;1
535;155;207;249;land;false;desert;1
536;175;187;224;land;true;forest;1
537;245;74;226;land;false;forest;1
538;167;185;166;land;false;mountain;1
539;252;48;244;land;false;hills;1
540;247;205;194;land;false;forest;1
541;237;64;214;land;false;forest;1
542;124;224;207;land;false;hills;1
543;89;245;183;land;false;plains;1
544;233;82;247;land;false;hills;1
545;205;197;143;land;false;desert;1
546;143;233;181;land;false;mountain;1
547;165;252;192;land;true;forest;1
548;223;27;251;land;false;forest;1
549;220;145;164;land;false;plains;1
550;95;230;222;land;true;hills;1
551;211;205;209;land;false;forest;1
552;242;231;114;land;false;forest;1
553;210;246;135;land;false;hills;1
554;244;45;252;land;false;desert;1
555;196;235;176;land;false;plains;1
556;231;150;164;land;true;forest;1
557;231;219;99;land;true;forest;1
558;251;137;193;land;false;forest;1
559;206;239;203;land;false;hills;1
560;228;219;160;land;false;plains;1
561;215;164;237;land;false;hills;1
562;240;155;114;land;false;forest;1
563;129;226;243;land;false;hills;1
564;219;196;112;land;true;mountain;1
565;76;249;199;land;true;marsh;1
566;230;164;233;land;false;hills;1
567;212;121;193;land;false;desert;1
568;103;188;252;land;true;hills;1
569;108;170;236;land;false;desert;1
570;228;61;242;land;false;mountain;1
571;184;213;238;land;false;jungle;1
572;195;165;152;land;false;forest;1
573;219;198;176;land;false;jungle;1
574;158;164;202;land;false;hills;1
575;189;219;98;land;false;plains;1
576;213;171;180;land;true;plains;1
577;190;194;151;land;false;forest;1
578;119;235;209;land;false;forest;1
579;142;182;253;land;false;forest;1
580;229;125;248;land;false;plains;1
581;223;182;214;land;false;desert;1
582;239;209;157;land;false;plains;1
583;152;197;185;land;false;desert;1
584;161;161;246;land;true;plains;1
585;248;239;211;land;false;forest;1
586;214;112;175;land;true;plains;1
587;167;193;206;land;false;desert;1
588;246;77;254;land;false;desert;1
589;182;244;92;land;true;plains;1
590;209;208;106;land;false;forest;1
591;242;187;101;land;true;forest;1
592;218;176;130;land;false;forest;1
593;209;153;215;land;false;plains;1
594;218;217;219;land;false;forest;1
595;205;153;205;land;false;desert;1
596;102;237;208;land;false;mountain;1
597;219;184;248;land;false;jungle;1
598;107;179;251;land;true;forest;1
599;214;144;199;land;false;forest;1
600;121;253;178;land;false;plains;1
601;250;159;219;land;false;hills;1
602;188;243;113;land;false;plains;1
603;234;182;99;land;false;forest;1
604;234;250;41;land;false;forest;1
605;194;209;251;land;true;plains;1
606;126;236;229;land;false;plains;1
607;221;234;89;land;true;plains;1
608;211;210;92;land;false;plains;1
609;198;158;225;land;true;jungle;1
610;184;250;87;land;false;plains;1
611;141;252;238;land;false;plains;1
612;167;156;247;land;false;plains;1
613;238;251;232;land;true;plains;1
614;88;249;169;land;false;plains;1
615;211;135;176;land;false;plains;1
616;241;89;228;land;false;mountain;1
617;222;242;61;land;false;plains;1
618;214;217;98;land;true;plains;1
619;170;227;159;land;false;hills;1
620;238;146;210;land;false;plains;1
621;139;224;147;land;false;forest;1
622;134;229;224;land;false;plains;1
623;229;127;234;land;false;hills;1
624;236;87;194;land;true;forest;1
625;81;254;171;land;false;mountain;1
626;70;232;229;land;false;plains;1
627;216;92;194;land;true;forest;1
628;204;126;230;land;false;hills;1
629;228;130;232;land;false;desert;1
630;226;178;123;land;false;plains;1
631;145;169;219;land;false;hills;1
632;173;238;246;land;false;plains;1
633;214;149;219;land;false;plains;1
634;243;61;228;land;false;hills;1
635;237;156;183;land;true;forest;1
636;253;201;84;land;false;forest;1
637;218;67;250;land;false;forest;1
638;195;248;168;land;false;plains;1
639;172;136;218;land;false;plains;1
640;122;170;215;land;false;forest;1
641;218;204;176;land;false;desert;1
642;248;103;181;land;true;plains;1
643;223;189;199;land;false;plains;1
644;215;244;91;land;false;plains;1
645;242;190;119;land;true;forest;1
646;228;213;76;land;false;plains;1
647;153;227;219;land;false;forest;1
648;52;234;232;land;false;mountain;1
649;241;194;221;land;true;forest;1
650;199;247;76;land;false;forest;1
651;198;230;253;land;false;forest;1
652;214;212;179;land;false;jungle;1
653;170;247;254;land;false;plains;1
654;168;201;229;land;true;forest;1
655;218;239;71;land;true;forest;1
656;242;169;228;land;false;plains;1
657;161;208;239;land;false;forest;1
658;187;217;143;land;false;jungle;1
659;237;71;195;land;false;plains;1
660;211;147;249;land;false;hills;1
661;217;178;214;land;false;forest;1
662;175;186;164;land;false;plains;1
663;176;173;157;land;false;forest;1
664;125;229;232;land;true;plains;1
665;240;220;111;land;false;hills;1
666;246;206;117;land;false;plains;1
667;221;153;184;land;false;mountain;1
668;173;247;93;land;false;forest;1
669;160;252;193;land;false;forest;1
670;238;192;179;land;false;forest;1
671;150;149;250;land;false;hills;1
672;224;139;215;land;false;forest;1
673;162;192;200;land;false;hills;1
674;177;206;210;land;false;plains;1
675;157;225;217;land;true;forest;1
676;208;172;232;land;false;forest;1
677;211;217;198;land;false;forest;1
678;232;78;219;land;false;plains;1
679;137;222;213;land;false;forest;1
680;108;185;243;land;false;forest;1
681;245;194;159;land;false;forest;1
682;83;252;243;land;true;plains;1
683;152;238;128;land;false;plains;1
684;92;252;216;land;false;desert;1
685;246;128;234;land;false;forest;1
686;213;128;242;land;false;forest;1
687;195;190;201;land;false;forest;1
688;124;184;236;land;false;hills;1
689;61;204;254;land;false;plains;1
690;76;173;253;land;false;plains;1
691;213;105;195;land;true;mountain;1
692;179;139;210;land;false;forest;1
693;182;110;209;land;true;plains;1
694;155;215;213;land;false;plains;1
695;128;250;173;land;false;plains;1
696;171;224;179;land;false;desert;1
697;102;193;246;land;false;plains;1
698;164;244;155;land;false;forest;1
699;221;164;150;land;false;forest;1
700;217;115;196;land;false;desert;1
701;146;219;136;land;false;hills;1
702;241;237;26;land;false;desert;1
703;254;211;209;land;false;jungle;1
704;145;190;249;land;false;jungle;1
705;195;209;170;land;false;mountain;1
706;173;147;204;land;false;forest;1
707;247;190;73;land;true;marsh;1
708;211;78;251;land;true;plains;1
709;239;105;178;land;false;marsh;1
710;143;171;246;land;true;plains;1
711;170;232;101;land;false;desert;1
712;216;249;69;land;false;forest;1
713;197;230;164;land;false;forest;1
714;219;232;134;land;true;plains;1
715;72;253;215;land;false;forest;1
716;235;146;137;land;false;desert;1
717;128;181;251;land;true;plains;1
718;224;186;253;land;true;plains;1
719;207;215;140;land;false;forest;1
720;136;200;224;land;false;plains;1
721;170;174;188;land;true;forest;1
722;168;177;228;land;false;plains;1
723;158;207;214;land;false;mountain;1
724;178;201;161;land;false;plains;1
725;175;122;248;land;false;desert;1
726;181;234;158;land;false;hills;1
727;211;250;164;land;false;desert;1
728;216;233;140;land;false;hills;1
729;131;223;189;land;false;desert;1
730;147;243;165;land;false;forest;1
731;81;231;190;land;false;hills;1
732;122;170;233;land;false;forest;1
733;253;205;167;land;false;forest;1
734;202;141;167;land;false;plains;1
735;150;202;176;land;true;plains;1
736;208;217;242;land;false;desert;1
737;250;197;224;land;false;hills;1
738;227;227;193;land;false;forest;1
739;195;218;228;land;true;hills;1
740;232;144;192;land;false;plains;1
741;168;216;172;land;false;plains;1
742;245;84;205;land;true;forest;1
743;86;237;250;land;false;desert;1
744;215;127;183;land;false;plains;1
745;183;246;160;land;false;forest;1
746;238;89;214;land;false;forest;1
747;138;200;189;land;true;plains;1
748;189;115;221;land;false;mountain;1
749;170;219;208;land;true;plains;1
750;213;106;219;land;false;plains;1
751;218;132;253;land;false;forest;1
752;168;253;131;land;false;forest;1
753;85;231;212;land;false;plains;1
754;183;179;179;land;false;hills;1
755;209;252;134;land;false;plains;1
756;194;86;232;land;false;hills;1
757;234;131;201;land;false;forest;1
758;168;244;126;land;true;plains;1
759;50;221;254;land;false;forest;1
760;156;150;216;land;false;forest;1
761;160;241;104;land;false;desert;1
762;198;113;217;land;false;forest;1
763;237;229;250;land;false;desert;1
764;252;243;246;land;false;forest;1
765;225;151;177;land;false;forest;1
766;131;123;254;land;false;mountain;1
767;246;210;120;land;false;plains;1
768;250;194;112;land;false;hills;1
769;191;183;230;land;false;desert;1
770;186;241;148;land;false;hills;1
771;127;244;230;land;true;plains;1
772;181;144;182;land;false;jungle;1
773;210;200;164;land;false;plains;1
774;212;249;103;land;false;desert;1
775;178;247;238;land;false;desert;1
776;225;163;158;land;false;forest;1
777;47;230;234;land;false;forest;1
778;187;206;171;land;false;mountain;1
779;169;221;245;land;false;hills;1
780;234;190;146;land;false;jungle;1
781;142;195;244;land;false;forest;1
782;205;221;90;land;false;desert;1
783;250;223;72;land;false;forest;1
784;214;214;174;land;false;plains;1
785;173;158;242;land;false;plains;1
786;206;186;238;land;false;hills;1
787;182;224;221;land;true;plains;1
788;93;218;254;land;false;jungle;1
789;251;168;204;land;false;plains;1
790;57;240;249;land;false;hills;1
791;175;251;177;land;false;jungle;1
792;113;193;234;land;false;plains;1
793;247;69;223;land;false;desert;1
794;220;198;183;land;true;desert;1
795;233;187;137;land;false;forest;1
796;216;207;197;land;false;desert;1
797;250;130;190;land;false;forest;1
798;160;191;179;land;false;desert;1
799;226;174;165;land;false;hills;1
800;200;168;141;land;false;jungle;1
801;132;202;175;land;false;forest;1
802;229;155;186;land;false;forest;1
803;254;147;111;land;false;forest;1
804;248;247;175;land;false;hills;1
805;91;224;197;land;false;forest;1
806;113;237;208;land;true;plains;1
807;237;46;231;land;false;desert;1
808;159;152;221;land;false;forest;1
809;244;147;211;land;false;hills;1
810;187;116;250;land;false;forest;1
811;215;71;249;land;false;hills;1
812;88;226;195;land;true;plains;1
813;252;139;137;land;false;forest;1
814;188;179;163;land;false;forest;1
815;195;162;227;land;false;forest;1
816;200;181;157;land;false;desert;1
817;200;209;249;land;true;plains;1
